height,youtube,nationality,gender
173.2845176,178248,NSG,M
188.7564695,0,NSG,M
165.8130129,1075662,NSG,M
177.5276563,0,NSG,M
177.6606436,102761,NSG,M
179.5009962,0,NSG,M
177.0218368,23205545,NSG,M
180.1558279,116348,NSG,M
166.282642,3475630,NSG,M
170.8188389,150,NSG,M
182.7959831,8589162,NSG,M
185.8940143,12,NSG,M
176.5930704,33642,NSG,M
176.9940752,44,NSG,M
179.6124898,1,NSG,M
166.9650788,103536,NSG,M
187.0263294,26168,NSG,M
176.2490548,29,NSG,M
173.4884992,2479464,NSG,M
170.661683,544298,NSG,M
187.4901428,0,NSG,M
182.5123594,7480518,NSG,M
174.3617315,10088,NSG,M
190.3524755,1480007,NSG,M
181.0443008,13535050,NSG,M
184.170155,53225,NSG,M
169.3961564,13,NSG,M
167.9157719,2414,NSG,M
168.652287,27,NSG,M
189.6744447,913299,NSG,M
178.7026063,587,NSG,M
179.2731895,3672,NSG,M
180.8944392,233567,NSG,M
164.4214262,14202002,NSG,M
174.0562157,419179,NSG,M
174.8886074,12,NSG,M
179.2385366,2905128,NSG,M
182.1639579,7005,NSG,M
189.492883,450567,NSG,M
174.434479,272059,NSG,M
171.1239617,808222,NSG,M
174.7723887,8,NSG,M
174.1526836,10,NSG,M
174.2407681,18907093,NSG,M
184.7121159,0,NSG,M
194.2437743,14,NSG,M
164.2683781,0,NSG,M
178.1005664,0,NSG,M
186.5947778,0,NSG,M
170.8509558,201480,NSG,M
170.8480436,5076524,NSG,M
170.8327088,19075,NSG,M
187.7574817,4391098,NSG,M
180.5327652,0,NSG,M
176.6897812,0,NSG,M
179.9697469,0,NSG,M
175.8092412,1,NSG,M
171.4280368,0,NSG,M
187.8637244,161850,NSG,M
192.1398784,10,NSG,M
178.639765,2263795,NSG,M
181.4902381,0,NSG,M
181.7548092,11542,NSG,M
176.8666424,3037230,NSG,M
169.2039846,445916,NSG,M
176.3930447,2520,NSG,M
170.9617124,2176765,NSG,M
166.7444587,4,NSG,M
179.7408132,0,NSG,M
179.7108329,41338,NSG,M
163.9152047,35833,NSG,M
176.3469579,564882,NSG,M
182.5207477,1273995,NSG,M
168.1665884,85168,NSG,M
177.8512516,16,NSG,M
176.9484853,27035,NSG,M
185.4851764,1319,NSG,M
180.7968542,2669151,NSG,M
171.8792438,81991,NSG,M
183.9604141,0,NSG,M
187.0148372,0,NSG,M
174.8245248,31373483,NSG,M
170.1260358,1536159,NSG,M
183.0914032,420094,NSG,M
178.4497425,1247,NSG,M
191.1932661,131035,NSG,M
180.09038,11831,NSG,M
175.5356464,4615963,NSG,M
181.2308703,249733,NSG,M
179.9301187,0,NSG,M
175.7383479,0,NSG,M
178.0577318,12389951,NSG,M
174.2201212,480163,NSG,M
178.0762421,7302,NSG,M
182.6573136,66,NSG,M
166.5483895,2,NSG,M
186.9004365,0,NSG,M
184.888504,3775560,NSG,M
176.6884274,629610,NSG,M
170.3717,414743,NSG,M
186.7310583,1335452,NSG,M
168.8611348,0,NSG,M
181.151504,0,NSG,M
170.6670821,0,NSG,M
173.640456,1658,NSG,M
169.5189631,26317,NSG,M
173.6629818,0,NSG,M
169.2771076,55416,NSG,M
173.9168272,208002,NSG,M
183.4187009,18753860,NSG,M
167.5128276,1,NSG,M
185.6819003,155,NSG,M
193.8739005,32532,NSG,M
172.6122426,704103,NSG,M
190.58461,852410,NSG,M
173.0078676,0,NSG,M
165.9773861,5866969,NSG,M
174.8307594,1,NSG,M
181.5552913,11544,NSG,M
171.0026809,1747,NSG,M
177.542862,5,NSG,M
172.5734122,3115402,NSG,M
171.1246242,21,NSG,M
180.4960168,0,NSG,M
184.0967625,0,NSG,M
173.5972837,410546,NSG,M
173.406033,474747,NSG,M
172.1886744,270103,NSG,M
191.861434,1619,NSG,M
180.208797,0,NSG,M
183.7081179,0,NSG,M
175.1838769,6768,NSG,M
170.1117198,4460427,NSG,M
185.2700628,909,NSG,M
178.8257193,49,NSG,M
181.4346086,507,NSG,M
166.8123804,126,NSG,M
166.0520749,15725,NSG,M
171.1117218,0,NSG,M
191.7021327,17921,NSG,M
175.6729324,4391612,NSG,M
180.3577668,0,NSG,M
182.1874121,10166,NSG,M
178.226758,4,NSG,M
170.6407269,0,NSG,M
167.6848456,758,NSG,M
173.7699284,0,NSG,M
185.2106882,5471775,NSG,M
181.3936841,5647,NSG,M
171.5466193,566,NSG,M
171.1119995,0,NSG,M
173.4791332,3701,NSG,M
183.2090653,1248,NSG,M
170.9584123,65196,NSG,M
185.9204713,0,NSG,M
166.8216491,67799,NSG,M
175.1493011,0,NSG,M
178.8410444,0,NSG,M
181.2239021,240150,NSG,M
181.2292823,0,NSG,M
176.3207967,144,NSG,M
160.1672441,125,NSG,M
174.6611949,15,NSG,M
178.7124806,2349080,NSG,M
173.9298089,1,NSG,M
175.6608919,11,NSG,M
183.29463,9,NSG,M
185.1070187,134169,NSG,M
175.935167,793813,NSG,M
169.987745,385,NSG,M
170.7507245,1226665,NSG,M
195.0065867,30703,NSG,M
162.9361517,117832,NSG,M
187.0324579,1851,NSG,M
175.4001261,2,NSG,M
175.727648,1270469,NSG,M
186.1694842,14041,NSG,M
176.0133449,19835,NSG,M
176.1421781,5,NSG,M
195.7475249,128148,NSG,M
162.9565751,5559,NSG,M
176.6419863,4177,NSG,M
178.3367452,1707845,NSG,M
183.2685913,1942,NSG,M
172.7107517,41772,NSG,M
162.9998831,1693812,NSG,M
179.9160588,1077137,NSG,M
166.5026114,1723,NSG,M
179.9051202,12261,NSG,M
189.0130615,54,NSG,M
169.817946,17579,NSG,M
184.9433583,76,NSG,M
174.5352258,6941577,NSG,M
173.1683328,0,NSG,M
176.3145528,16984,NSG,M
184.6946444,34,NSG,M
188.1322878,6972,NSG,M
184.5769059,450,NSG,M
173.3842643,2,NSG,M
174.8481142,144,NSG,M
166.7561545,2506054,NSG,M
187.5272806,102554,NSG,M
193.5790884,186317,NSG,M
181.202356,2518566,NSG,M
188.5221165,0,NSG,M
170.9936615,9,NSG,M
183.8869001,0,NSG,M
174.790687,0,NSG,M
173.4917936,0,NSG,M
181.1861857,9251,NSG,M
186.7423836,1265,NSG,M
178.1739691,0,NSG,M
185.1769418,74212,NSG,M
179.5168991,2107932,NSG,M
177.3177337,76463,NSG,M
178.2640711,15012007,NSG,M
172.9588612,724506,NSG,M
175.2156781,1593,NSG,M
165.8077192,38104,NSG,M
176.2769903,0,NSG,M
176.9576459,1321803,NSG,M
170.7293658,0,NSG,M
185.0014208,986467,NSG,M
182.1881555,3280414,NSG,M
176.1527434,113,NSG,M
173.3952824,106546,NSG,M
169.7985653,18,NSG,M
181.5774997,0,NSG,M
193.9645822,113435,NSG,M
172.8741711,1,NSG,M
178.256875,918,NSG,M
183.763621,10126,NSG,M
174.9926537,8052915,NSG,M
170.2996607,1095,NSG,M
179.2607171,1,NSG,M
186.3343354,0,NSG,M
173.6268236,0,NSG,M
174.3350347,211,NSG,M
192.9000713,0,NSG,M
168.0053802,494,NSG,M
172.6173836,35565,NSG,M
182.8377877,0,NSG,M
183.1852599,0,NSG,M
170.9831576,479357,NSG,M
174.2951848,0,NSG,M
183.8041382,213487,NSG,M
172.5815895,1,NSG,M
181.7155583,2300,NSG,M
186.2631724,6,NSG,M
182.6370926,6,NSG,M
174.7579971,2730683,NSG,M
187.6088612,1393840,NSG,M
179.7757136,2,NSG,M
169.8433321,0,NSG,M
194.3249222,3608454,NSG,M
180.6064046,23036,NSG,M
168.8482046,408561,NSG,M
186.909438,1576134,NSG,M
186.2328968,4732,NSG,M
182.2880739,0,NSG,M
178.2502124,983518,NSG,M
187.6151438,52,NSG,M
176.7101881,4091680,NSG,M
190.9546473,29,NSG,M
183.1362295,0,NSG,M
180.8631355,216385,NSG,M
169.1358021,47,NSG,M
182.6843781,9768,NSG,M
174.4909882,4193310,NSG,M
179.5248146,22135,NSG,M
189.4779203,1941182,NSG,M
184.6855915,0,NSG,M
190.1363581,1,NSG,M
174.2145602,0,NSG,M
180.6016371,58,NSG,M
181.2310194,162,NSG,M
170.1505982,2,NSG,M
185.0309993,9512,NSG,M
184.9667236,31648,NSG,M
180.1790655,0,NSG,M
184.7990283,116636,NSG,M
171.9716353,0,NSG,M
177.0241885,5787,NSG,M
188.9917502,1332,NSG,M
165.6051785,0,NSG,M
179.5001181,1151032,NSG,M
173.234014,1881455,NSG,M
183.2841683,184907,NSG,M
172.4680839,2063761,NSG,M
172.6060816,62617,NSG,M
169.3116867,0,NSG,M
168.3103164,0,NSG,M
169.5227547,366683,NSG,M
168.4490684,0,NSG,M
192.2204563,376145,NSG,M
192.1472078,138,NSG,M
171.2491814,16,NSG,M
169.3379407,21761,NSG,M
180.4854048,0,NSG,M
181.9161668,24508455,NSG,M
171.1581706,6,NSG,M
180.1226645,434,NSG,M
171.3490355,3,NSG,M
175.5622654,2558992,NSG,M
183.3124404,270717,NSG,M
174.1372852,5,NSG,M
180.4777954,8650,NSG,M
185.6851067,683,NSG,M
188.8086124,3277828,NSG,M
185.3419669,0,NSG,M
169.4977601,18283,NSG,M
181.7086988,0,NSG,M
180.857312,23162,NSG,M
185.5581433,168,NSG,M
178.3922253,202,NSG,M
175.3585552,89200,NSG,M
178.7390353,1046115,NSG,M
183.4215595,7937264,NSG,M
182.0434012,0,NSG,M
172.9619538,735082,NSG,M
179.8740179,12,NSG,M
176.1262125,13218,NSG,M
175.0730451,337,NSG,M
175.0280425,0,NSG,M
180.3686126,0,NSG,M
168.3956307,1,NSG,M
171.0423246,0,NSG,M
172.2134681,10,NSG,M
170.103316,0,NSG,M
174.7518135,753418,NSG,M
186.89924,17,NSG,M
181.8935329,28957,NSG,M
183.2630671,651846,NSG,M
185.959817,1559429,NSG,M
180.4415059,2451713,NSG,M
168.393826,0,NSG,M
176.7875099,2956,NSG,M
182.8565247,371,NSG,M
179.2642287,2820,NSG,M
177.9085932,121997,NSG,M
184.7673759,792977,NSG,M
166.2752594,11,NSG,M
189.522037,5,NSG,M
171.8597864,3150055,NSG,M
177.017541,87765,NSG,M
168.1467706,37035,NSG,M
182.7573515,1865221,NSG,M
165.1297226,410066,NSG,M
183.1601425,47144,NSG,M
181.4300101,3996677,NSG,M
169.0971376,1316,NSG,M
174.8304036,1459,NSG,M
179.7068019,0,NSG,M
175.0971878,448,NSG,M
187.5504536,35015,NSG,M
194.4500027,0,NSG,M
182.836523,469217,NSG,M
178.4730147,5117024,NSG,M
183.9961828,6736617,NSG,M
181.7487986,131244,NSG,M
174.5341622,3584194,NSG,M
169.4488342,532,NSG,M
190.5939005,2180173,NSG,M
169.9094693,4158,NSG,M
172.0051416,29,NSG,M
184.2729727,50881,NSG,M
169.9303169,0,NSG,M
188.9743749,187,NSG,M
178.7147778,730907,NSG,M
188.8623307,1131,NSG,M
175.8494677,151798,NSG,M
185.191336,49356,NSG,M
185.092621,172987,NSG,M
185.4447734,643482,NSG,M
164.7371349,0,NSG,M
180.3576753,11705,NSG,M
179.8363748,2,NSG,M
179.2542285,108886,NSG,M
174.7283297,159265,NSG,M
182.591233,30751,NSG,M
172.5122118,244787,NSG,M
174.9903976,0,NSG,M
173.8949696,424148,NSG,M
190.8645108,440633,NSG,M
190.4007573,208,NSG,M
168.8338184,1,NSG,M
172.4862255,94691,NSG,M
177.0929063,46391,NSG,M
182.2173107,2008627,NSG,M
189.1374514,3979253,NSG,M
176.9428131,0,NSG,M
178.2691342,7525,NSG,M
181.6347739,27,NSG,M
174.5548544,0,NSG,M
176.4757953,997561,NSG,M
163.3257446,60,NSG,M
191.6130828,78,NSG,M
185.1428336,1,NSG,M
158.3451523,39131772,NSG,M
185.9373527,347380,NSG,M
175.7727838,217801,NSG,M
169.3764669,0,NSG,M
186.3405092,0,NSG,M
179.7989613,2,NSG,M
173.3339988,6948,NSG,M
161.1909866,21050,NSG,M
173.6884485,0,NSG,M
177.7749664,1,NSG,M
176.8201754,2660,NSG,M
173.4271843,5071473,NSG,M
177.048259,0,NSG,M
178.5590421,8781,NSG,M
179.7075004,2596909,NSG,M
171.3350589,22219,NSG,M
166.621884,15996044,NSG,M
172.2488016,2640150,NSG,M
174.4191861,1987369,NSG,M
174.4039137,4166322,NSG,M
168.3334832,2008201,NSG,M
191.9467547,145485,NSG,M
192.0921527,2772711,NSG,M
185.0932073,3004,NSG,M
187.8697134,0,NSG,M
180.3373697,0,NSG,M
175.7006262,0,NSG,M
189.4770703,268507,NSG,M
177.3502011,47914,NSG,M
179.6888084,101862,NSG,M
178.6858347,0,NSG,M
173.3259926,421,NSG,M
178.9872961,917,NSG,M
189.1140785,380517,NSG,M
170.6268822,15945,NSG,M
193.4043873,58768,NSG,M
170.3059401,329,NSG,M
181.6778001,288127,NSG,M
175.6389126,0,NSG,M
178.1391577,26,NSG,M
185.0782686,0,NSG,M
165.6209373,864,NSG,M
181.8111005,0,NSG,M
178.0795734,902256,NSG,M
180.6740467,0,NSG,M
163.6482794,430329,NSG,M
177.2535628,71,NSG,M
175.4404123,26,NSG,M
179.2300124,22383,NSG,M
175.4564459,51455,NSG,M
165.6122964,0,NSG,M
176.8158495,4089021,NSG,M
175.3201621,38356,NSG,M
173.6504492,428,NSG,M
178.4745007,112615,NSG,M
169.6897128,2780,NSG,M
172.585374,23,NSG,M
174.3624272,0,NSG,M
176.5976845,15323,NSG,M
176.4215983,14564,NSG,M
179.4423591,3389560,NSG,M
170.2493948,282211,NSG,M
151.8690386,3,NSG,M
185.2183529,0,NSG,M
177.4658274,4305,NSG,M
172.2875893,64903,NSG,M
180.9739961,0,NSG,M
181.4143055,9,NSG,M
186.3429162,1410888,NSG,M
189.4699261,8451011,NSG,M
174.0150142,0,NSG,M
178.3810309,1329,NSG,M
179.9285298,2,NSG,M
178.0270938,34783,NSG,M
177.5967874,64847,NSG,M
180.9979209,29,NSG,M
175.9137505,8795257,NSG,M
172.8042257,5083303,NSG,M
176.0189613,128461,NSG,M
177.3660279,96153,NSG,M
179.6337819,10609,NSG,M
183.635582,0,NSG,M
182.1592733,78715,NSG,M
182.700449,0,NSG,M
155.6655398,1721402,NSG,M
179.6960745,54,NSG,M
169.6220371,103758,NSG,M
175.0374289,1798,NSG,M
171.6279435,1,NSG,M
167.9921614,281,NSG,M
178.6941623,6399448,NSG,M
172.1049182,0,NSG,M
189.774192,0,NSG,M
178.0170369,592695,NSG,M
185.3237662,812866,NSG,M
156.9620664,2,NSG,M
198.6927921,3569107,NSG,M
172.1746924,6618,NSG,M
171.5761649,0,NSG,M
180.9646537,5390339,NSG,M
177.9520337,7716,NSG,M
174.9175864,200355,NSG,M
181.262922,276,NSG,M
178.4776583,0,NSG,M
186.9083623,4414,NSG,M
168.313032,2855,NSG,M
174.9670238,1011381,NSG,M
166.3297006,0,NSG,M
183.1252216,0,NSG,M
175.8083765,105,NSG,M
179.5714108,0,NSG,M
168.8868204,27,NSG,M
166.8272877,31932,NSG,M
179.7150938,1,NSG,M
188.6227069,4142501,NSG,M
177.8425441,10829984,NSG,M
168.2193975,0,NSG,M
177.5669198,0,NSG,M
173.8012163,0,NSG,M
185.453967,10673515,NSG,M
172.4998947,18,NSG,M
188.3829139,435420,NSG,M
172.899334,733663,NSG,M
191.9004239,0,NSG,M
181.6884247,0,NSG,M
178.5898191,19,NSG,M
164.1690019,107927,NSG,M
176.2909078,933480,NSG,M
167.4340278,7,NSG,M
182.7184493,539929,NSG,M
169.4310131,16784,NSG,M
177.9847732,0,NSG,M
181.1591196,1669094,NSG,M
175.1692755,377140,NSG,M
172.4182239,6786045,NSG,M
177.7710159,4646,NSG,M
172.0719415,635169,NSG,M
180.5423017,0,NSG,M
179.2698283,149350,NSG,M
166.8868164,44515,NSG,M
177.9747168,12844,NSG,M
179.3500431,40,NSG,M
177.8412067,47849,NSG,M
172.6930182,31288,NSG,M
184.6876552,2745491,NSG,M
168.4767798,0,NSG,M
178.9886499,129183,NSG,M
182.1170152,0,NSG,M
182.1102911,130,NSG,M
177.884212,96,NSG,M
180.1266532,7758,NSG,M
172.7811472,1586276,NSG,M
178.5345806,1063041,NSG,M
170.1440614,0,NSG,M
178.4502166,0,NSG,M
174.7871684,0,NSG,M
164.7648631,11465,NSG,M
177.9196524,538,NSG,M
171.6708985,6704521,NSG,M
175.4611909,4688701,NSG,M
172.9536453,675141,NSG,M
179.5458238,201723,NSG,M
174.1478573,189,NSG,M
188.5561256,0,NSG,M
179.7670667,0,NSG,M
179.7917791,1282,NSG,M
181.6225869,15550,NSG,M
173.2144212,3385,NSG,M
190.1866063,1859236,NSG,M
156.2268829,7,NSG,M
182.6269803,118657,NSG,M
178.3765163,1685056,NSG,M
174.1378998,152075,NSG,M
179.5285418,17,NSG,M
181.0348754,131922,NSG,M
181.4555259,14300468,NSG,M
172.0970872,108418,NSG,M
169.7437036,897,NSG,M
182.1837188,251,NSG,M
188.8190015,5101754,NSG,M
181.9093333,24,NSG,M
177.5552315,2,NSG,M
171.4240702,0,NSG,M
178.1342048,162995,NSG,M
174.8055962,1933750,NSG,M
180.815609,19195627,NSG,M
170.2755048,49253,NSG,M
166.686175,74,NSG,M
167.0019597,12049,NSG,M
173.2046897,0,NSG,M
173.7225773,863658,NSG,M
170.6729724,0,NSG,M
173.1420216,5388253,NSG,M
181.8401147,1220325,NSG,M
196.8050664,387521,NSG,M
184.1028801,3004505,NSG,M
167.9180997,25,NSG,M
163.7083156,1,NSG,M
179.3293757,56544,NSG,M
178.0410529,0,NSG,M
187.1720283,810,NSG,M
178.037036,7344,NSG,M
176.1761986,1812,NSG,M
179.9112535,0,NSG,M
171.2794866,0,NSG,M
178.6150978,173844,NSG,M
173.7405262,0,NSG,M
180.7644433,1549091,NSG,M
183.9259048,1406,NSG,M
176.9875271,0,NSG,M
174.522561,5090,NSG,M
182.0694865,87023,NSG,M
186.7264892,42882,NSG,M
176.503693,0,NSG,M
179.6030689,107,NSG,M
166.0905829,110020,NSG,M
187.9719908,54739,NSG,M
177.1366702,7426193,NSG,M
176.8377613,0,NSG,M
173.3667381,0,NSG,M
178.6750117,868699,NSG,M
171.9468844,6449,NSG,M
184.4289798,0,NSG,M
170.9707859,210327,NSG,M
184.037063,64701,NSG,M
169.7335404,123492,NSG,M
170.7914845,168218,NSG,M
174.6773732,0,NSG,M
174.6388744,61,NSG,M
180.4497516,5235382,NSG,M
180.084878,4321764,NSG,M
183.5314567,471967,NSG,M
175.2610596,410159,NSG,M
176.6935086,192950,NSG,M
192.6446137,44,NSG,M
168.7421682,0,NSG,M
181.5240503,4668,NSG,M
183.3715049,1289,NSG,M
174.2517429,577957,NSG,M
185.270077,276422,NSG,M
181.6437331,0,NSG,M
177.5720876,0,NSG,M
181.6239053,33831750,NSG,M
169.1355646,235672,NSG,M
192.6936651,24011,NSG,M
180.0280892,140200,NSG,M
176.5117005,0,NSG,M
160.6961678,439441,NSG,M
175.2303482,116,NSG,M
179.4986627,0,NSG,M
184.8317117,122776,NSG,M
177.8410572,1,NSG,M
178.7676817,3894,NSG,M
169.3173749,61932,NSG,M
181.1123262,0,NSG,M
181.2162882,13971,NSG,M
181.9019526,1784,NSG,M
175.1427348,582,NSG,M
184.7201357,97178,NSG,M
181.9711241,1,NSG,M
166.5000355,307,NSG,M
173.2568865,3127864,NSG,M
173.7140486,2089811,NSG,M
174.5462179,5,NSG,M
182.3864417,3094949,NSG,M
182.5127837,0,NSG,M
164.1184141,2,NSG,M
181.3648046,70,NSG,M
184.282859,196766,NSG,M
185.5244256,0,NSG,M
173.9016253,0,NSG,M
185.4826468,267039,NSG,M
189.8435191,0,NSG,M
169.264907,252,NSG,M
175.6235177,0,NSG,M
161.9928384,1068,NSG,M
172.7837942,70069,NSG,M
173.0914312,1998,NSG,M
197.0609645,0,NSG,M
179.6688817,1629,NSG,M
170.2023092,0,NSG,M
178.0979701,317904,NSG,M
192.3612128,1,NSG,M
174.486249,19266,NSG,M
177.2115808,6677094,NSG,M
186.3568992,44,NSG,M
179.1872196,0,NSG,M
164.3985577,196877,NSG,M
183.3171794,238009,NSG,M
180.8257729,488,NSG,M
175.5906087,20575,NSG,M
162.0559187,2880,NSG,M
186.4851197,0,NSG,M
186.8279246,16,NSG,M
174.3971882,40328,NSG,M
175.4741696,883515,NSG,M
172.7679741,0,NSG,M
178.5806985,504308,NSG,M
180.8342511,57556,NSG,M
171.3422802,1,NSG,M
173.8646485,66620,NSG,M
166.3670506,1,NSG,M
183.7647559,0,NSG,M
183.0247268,0,NSG,M
188.2877998,4,NSG,M
175.3863962,0,NSG,M
160.8193682,22,NSG,M
183.2683973,1100,NSG,M
173.0367436,16194,NSG,M
172.8699389,60771,NSG,M
185.6953217,10152956,NSG,M
170.9518,1035440,NSG,M
183.6298343,0,NSG,M
171.424919,4189867,NSG,M
183.7250044,1672752,NSG,M
172.8670196,1387065,NSG,M
179.7419522,378,NSG,M
189.3737939,5521456,NSG,M
180.4595668,1021799,NSG,M
178.8570657,606932,NSG,M
177.2240685,0,NSG,M
196.4114066,6,NSG,M
171.6984188,75060,NSG,M
178.9009909,362067,NSG,M
166.315084,0,NSG,M
174.3551295,0,NSG,M
179.343835,2,NSG,M
176.2301475,6039,NSG,M
177.5942085,2838958,NSG,M
170.6054596,0,NSG,M
174.5411386,30061,NSG,M
178.8624637,6457,NSG,M
181.1094892,6850909,NSG,M
172.7033318,595,NSG,M
163.840314,0,NSG,M
180.5460412,7117,NSG,M
178.091645,2751887,NSG,M
188.507351,0,NSG,M
193.2177203,0,NSG,M
177.660335,200067,NSG,M
166.7339903,12400,NSG,M
166.4127784,3656,NSG,M
176.1765851,2029442,NSG,M
174.3045351,59117,NSG,M
176.726044,24613,NSG,M
177.1304596,24983,NSG,M
178.2310685,18323,NSG,M
172.196505,346,NSG,M
180.8199062,7823570,NSG,M
179.9996267,1525,NSG,M
182.1128428,43931,NSG,M
185.4092985,0,NSG,M
176.5460465,268,NSG,M
172.9723139,12641,NSG,M
172.6822362,0,NSG,M
174.1807201,0,NSG,M
171.7667268,1416177,NSG,M
181.9683964,66,NSG,M
175.8873919,2,NSG,M
174.957167,0,NSG,M
169.7226252,0,NSG,M
188.9354492,0,NSG,M
178.8248914,17,NSG,M
179.9206435,1538214,NSG,M
182.4268657,158189,NSG,M
172.0998515,175626,NSG,M
182.7546873,6489,NSG,M
180.4398374,5785220,NSG,M
187.5629944,2676073,NSG,M
165.2506271,0,NSG,M
170.6912834,573687,NSG,M
174.9024539,239,NSG,M
178.5511498,4760451,NSG,M
181.1272919,0,NSG,M
166.5697818,63218,NSG,M
188.8858994,0,NSG,M
179.0703083,27244980,NSG,M
175.3761672,0,NSG,M
174.1618561,0,NSG,M
176.1238937,230645,NSG,M
177.5584325,334,NSG,M
169.3960257,0,NSG,M
181.9350452,0,NSG,M
180.7704733,0,NSG,M
174.5701588,31240,NSG,M
192.6469482,0,NSG,M
183.6697163,3125968,NSG,M
186.5375197,453237,NSG,M
179.9910247,517,NSG,M
162.7241475,3562,NSG,M
188.6433862,3271298,NSG,M
180.2569898,3319255,NSG,M
170.0283495,412,NSG,M
181.3671789,5177659,NSG,M
181.6266004,13131830,NSG,M
175.7425465,1089,NSG,M
184.3382648,13594,NSG,M
180.6074824,280499,NSG,M
176.0588232,56,NSG,M
178.9279311,0,NSG,M
181.3474545,803367,NSG,M
180.6448401,59,NSG,M
171.7684648,1452,NSG,M
176.358409,14820,NSG,M
182.4119807,1,NSG,M
166.9614432,14998,NSG,M
178.1341159,683,NSG,M
168.9035771,0,NSG,M
179.5940414,590,NSG,M
183.9124145,1189,NSG,M
166.2203749,333,NSG,M
173.8632332,0,NSG,M
174.1935251,574407,NSG,M
185.9281929,870,NSG,M
174.5154062,23173,NSG,M
167.5964397,2138,NSG,M
176.550305,426,NSG,M
182.5292794,44295,NSG,M
172.2952139,9000386,NSG,M
181.1490236,172033,NSG,M
182.6147877,215201,NSG,M
184.3675007,22,NSG,M
184.726002,2,NSG,M
184.9174722,1009,NSG,M
187.3695803,258208,NSG,M
168.3468064,40454,NSG,M
167.3569346,74953,NSG,M
172.661465,0,NSG,M
187.8012585,58,NSG,M
178.0194311,1218641,NSG,M
175.2662074,63861,NSG,M
181.3487168,0,NSG,M
166.5732181,88,NSG,M
184.8394653,55986,NSG,M
172.313057,20,NSG,M
164.7804418,8,NSG,M
166.2385683,0,NSG,M
166.851343,59,NSG,M
172.0018148,3,NSG,M
171.137224,5006,NSG,M
175.4049411,350119,NSG,M
177.2981044,0,NSG,M
172.2850978,1300117,NSG,M
182.0273704,9435,NSG,M
159.8458478,1875695,NSG,M
185.5323357,1948,NSG,M
175.7075525,720,NSG,M
179.6187916,984105,NSG,M
165.8960782,26150,NSG,M
185.5161378,827126,NSG,M
183.2644625,330459,NSG,M
176.4817547,656,NSG,M
171.7485606,10974121,NSG,M
167.0277729,0,NSG,M
176.7481232,6679,NSG,M
169.6826006,152,NSG,M
178.9580445,0,NSG,M
170.8786265,101,NSG,M
184.8842691,153958,NSG,M
188.3377899,0,NSG,M
173.6134211,98030,NSG,M
180.7898567,16186,NSG,M
182.726728,0,NSG,M
170.4720595,3030045,NSG,M
174.4482083,2,NSG,M
169.6850456,0,NSG,M
180.0924821,5186809,NSG,M
174.176612,1497,NSG,M
180.6808573,0,NSG,M
167.3460601,21510,NSG,M
168.718829,1386599,NSG,M
177.9399826,34971,NSG,M
184.7005908,115005,NSG,M
185.8143286,2,NSG,M
186.3449716,3,NSG,M
182.1540726,5551193,NSG,M
179.1117712,575423,NSG,M
184.3884405,0,NSG,M
176.055905,23,NSG,M
173.8351925,2759150,NSG,M
167.1854795,17778045,NSG,M
173.4637023,60809,NSG,M
182.9163515,0,NSG,M
178.9859173,2618,NSG,M
159.0970911,5,NSG,M
172.6738674,965624,NSG,M
171.8893988,224,NSG,M
177.0522207,210208,NSG,M
174.5322702,0,NSG,M
165.9210581,0,NSG,M
178.1095701,7412,NSG,M
170.9114452,576632,NSG,M
171.0055532,0,NSG,M
183.8977261,747425,NSG,M
176.8023487,16,NSG,M
188.3076134,491557,NSG,M
172.4768323,18,NSG,M
180.7991649,4678391,NSG,M
182.7740515,3712597,NSG,M
178.7424119,97994,NSG,M
183.3208125,23515,NSG,M
174.6448929,5287,NSG,M
170.0980001,484,NSG,M
175.1238036,0,NSG,M
175.6381419,805,NSG,M
178.2593554,259,NSG,M
164.6555252,319,NSG,M
172.6419113,0,NSG,M
179.1783598,9429097,NSG,M
181.205406,1829,NSG,M
184.8955391,3256,NSG,M
183.435197,93675,NSG,M
167.1096494,0,NSG,M
171.9826523,1654,NSG,M
185.7933411,104,NSG,M
168.0491163,36,NSG,M
184.905256,31707,NSG,M
170.8394869,443,NSG,M
172.9903813,0,NSG,M
186.7060036,8999933,NSG,M
171.0819388,417729,NSG,M
181.8141851,551,NSG,M
174.5191818,1025043,NSG,M
175.4243157,1239013,NSG,M
183.8838129,1372,NSG,M
179.4768169,2547679,NSG,M
163.8302712,0,NSG,M
176.7231031,151,NSG,M
167.2081716,123061,NSG,M
181.3919376,2829199,NSG,M
169.8215481,3473087,NSG,M
168.7987041,2423,NSG,M
180.7590551,6730196,NSG,M
179.630562,0,NSG,M
181.3428876,293537,NSG,M
173.4242633,104,NSG,M
179.731154,0,NSG,M
178.2695194,165661,NSG,M
177.2837877,136,NSG,M
175.2711042,78799,NSG,M
166.3067952,458167,NSG,M
172.382512,973,NSG,M
180.0313159,0,NSG,M
182.3092346,1334,NSG,M
175.0838415,0,NSG,M
177.8594218,9470,NSG,M
181.5590546,1503,NSG,M
175.7409482,55,NSG,M
185.5364886,4,NSG,M
178.1397418,10720521,NSG,M
161.7018704,1,NSG,M
181.5911416,1687320,NSG,M
177.4661513,3143,NSG,M
181.2669529,153618,NSG,M
181.8905657,0,NSG,M
166.1770722,762547,NSG,M
